tf,target,weight,importance,interaction,edge_color,edge_width
NDUFB2,ACTR3B,0.12321288883686066,0.12321288883686066,activation,#00FF00,0.6204761030303408
CNIH1,ACTR3B,-0.12162838131189346,0.12162838131189346,repression,#FF0000,0.6124968318388697
FBN3,ACTR3B,0.09327641874551773,0.09327641874551773,activation,#00FF00,0.5
DDX27,ACTR5,0.18729189038276672,0.18729189038276672,activation,#00FF00,0.9431654705195027
SLC35C2,ACTR5,0.17950786650180817,0.17950786650180817,activation,#00FF00,0.9039666427901477
ERGIC3,ACTR5,0.1590624451637268,0.1590624451637268,activation,#00FF00,0.8010074842441389
NDUFB5,ACTRT3,0.18158842623233795,0.18158842623233795,activation,#00FF00,0.9144439362446517
UBE2G2,ACTRT3,-0.15489241480827332,0.15489241480827332,repression,#FF0000,0.7800080238070426
GJB3,ACTRT3,0.13132397830486298,0.13132397830486298,activation,#00FF00,0.6613219693349617
RPL30,ACVR1,-0.184309184551239,0.184309184551239,repression,#FF0000,0.9281451450624592
SH3GL1,ACVR1,0.1219705119729042,0.1219705119729042,activation,#00FF00,0.6142197351915556
CNIH1,ACVR1,0.10756020247936249,0.10756020247936249,activation,#00FF00,0.541652224094137
UBE2D2,ACVR2B,0.130787193775177,0.130787193775177,activation,#00FF00,0.6586188270233849
POU2F1,ACVR2B,0.08723730593919754,0.08723730593919754,activation,#00FF00,0.5
NOL9,ACVR2B,0.07571320235729218,0.07571320235729218,activation,#00FF00,0.5
THAP7,ACY3,0.14062342047691345,0.14062342047691345,activation,#00FF00,0.7081521483344146
CLINT1,ACY3,0.1346571296453476,0.1346571296453476,activation,#00FF00,0.6781070700989943
PCDHGA10,ACY3,0.11294209957122803,0.11294209957122803,activation,#00FF00,0.5687544093118904
ACTR10,ACYP1,0.2751486003398895,0.2751486003398895,activation,#00FF00,1.3855947450367176
COMMD6,ACYP1,0.1703050583600998,0.1703050583600998,activation,#00FF00,0.857623093940615
SLC25A35,ACYP1,0.15887396037578583,0.15887396037578583,activation,#00FF00,0.8000583115739245
APP,ADAD1,0.10865311324596405,0.10865311324596405,activation,#00FF00,0.5471559097866193
GSG1L,ADAD1,0.10044590383768082,0.10044590383768082,activation,#00FF00,0.5058260021894679
CLINT1,ADAD1,-0.08234256505966187,0.08234256505966187,repression,#FF0000,0.5
TFB2M,ADAM15,0.17202426493167877,0.17202426493167877,activation,#00FF00,0.8662806832878616
CDV3,ADAM15,-0.13957388699054718,0.13957388699054718,repression,#FF0000,0.7028669021741479
PPA1,ADAM15,0.13480837643146515,0.13480837643146515,activation,#00FF00,0.6788687194469805
KIDINS220,ADAM17,0.12000367790460587,0.12000367790460587,activation,#00FF00,0.6043151420152614
UBE2D2,ADAM17,0.10852696001529694,0.10852696001529694,activation,#00FF00,0.5465206266949887
AFF4,ADAM17,0.10064183920621872,0.10064183920621872,activation,#00FF00,0.5068126945319971
GSG1L,ADAM22,0.22670051455497742,0.22670051455497742,activation,#00FF00,1.1416196240012564
ZNF264,ADAM22,0.10582926124334335,0.10582926124334335,activation,#00FF00,0.532935541262995
CFTR,ADAM22,0.08879777044057846,0.08879777044057846,activation,#00FF00,0.5
MECP2,ADAM23,0.16469958424568176,0.16469958424568176,activation,#00FF00,0.8293950183960453
GANAB,ADAM23,0.14905884861946106,0.14905884861946106,activation,#00FF00,0.7506313210142341
RAB11FIP2,ADAM23,0.137124702334404,0.137124702334404,activation,#00FF00,0.6905332854122073
GIGYF1,ADAM33,0.10894811898469925,0.10894811898469925,activation,#00FF00,0.5486415012119155
TSC22D1,ADAM33,0.09734375029802322,0.09734375029802322,activation,#00FF00,0.5
GSG1L,ADAM33,0.09124696254730225,0.09124696254730225,activation,#00FF00,0.5
TPI1,ADAM8,0.25332918763160706,0.25332918763160706,activation,#00FF00,1.2757164336404863
NFKB2,ADAM8,0.22219304740428925,0.22219304740428925,activation,#00FF00,1.1189208976050322
TSC22D1,ADAM8,-0.15528877079486847,0.15528877079486847,repression,#FF0000,0.782003995334834
TSC22D1,ADAMTS1,0.22659635543823242,0.22659635543823242,activation,#00FF00,1.1410950989822983
EIF5,ADAMTS1,-0.15715888142585754,0.15715888142585754,repression,#FF0000,0.7914215081251402
MECP2,ADAMTS1,0.13835300505161285,0.13835300505161285,activation,#00FF00,0.6967187785899903
PLIN5,ADAMTS10,0.165814608335495,0.165814608335495,activation,#00FF00,0.8350100624759573
ZDHHC24,ADAMTS10,0.10763449966907501,0.10763449966907501,activation,#00FF00,0.5420263702664581
DDX21,ADAMTS10,0.10517870634794235,0.10517870634794235,activation,#00FF00,0.5296594735551745
ZDHHC24,ADAMTS12,0.09949325770139694,0.09949325770139694,activation,#00FF00,0.5010286618479801
CDV3,ADAMTS12,0.08757147192955017,0.08757147192955017,activation,#00FF00,0.5
IPO13,ADAMTS12,-0.0830131396651268,0.0830131396651268,repression,#FF0000,0.5
ARFGAP1,ADAMTS14,0.1758512556552887,0.1758512556552887,activation,#00FF00,0.8855526629722497
GSG1L,ADAMTS14,0.14214302599430084,0.14214302599430084,activation,#00FF00,0.7158045856603534
DIS3L2,ADAMTS14,-0.13993538916110992,0.13993538916110992,repression,#FF0000,0.7046873566748517
GSG1L,ADAMTS15,0.1556950807571411,0.1556950807571411,activation,#00FF00,0.7840500931448378
MGAT2,ADAMTS15,-0.11787933111190796,0.11787933111190796,repression,#FF0000,0.5936173454465645
DDAH2,ADAMTS15,-0.09823256731033325,0.09823256731033325,repression,#FF0000,0.5
SAXO1,ADAMTS16,-0.1045093759894371,0.1045093759894371,repression,#FF0000,0.5262888562731212
QTRT1,ADAMTS16,0.09862038493156433,0.09862038493156433,activation,#00FF00,0.5
LSM3,ADAMTS16,0.0906844213604927,0.0906844213604927,activation,#00FF00,0.5
FAM193B,ADAMTS17,0.09795209765434265,0.09795209765434265,activation,#00FF00,0.5
C9orf62,ADAMTS17,0.08794915676116943,0.08794915676116943,activation,#00FF00,0.5
TBC1D17,ADAMTS17,-0.08737293630838394,0.08737293630838394,repression,#FF0000,0.5
GSG1L,ADAMTS18,0.09419327229261398,0.09419327229261398,activation,#00FF00,0.5
GGTLC1,ADAMTS18,-0.09357912093400955,0.09357912093400955,repression,#FF0000,0.5
MALSU1,ADAMTS18,-0.07695488631725311,0.07695488631725311,repression,#FF0000,0.5
GRIA1,ADAMTS19,0.11515002697706223,0.11515002697706223,activation,#00FF00,0.5798731015646124
QTRT1,ADAMTS19,0.10840903967618942,0.10840903967618942,activation,#00FF00,0.5459268028412657
OAT,ADAMTS19,-0.0982743501663208,0.0982743501663208,repression,#FF0000,0.5
SNX3,ADAMTS20,0.13018080592155457,0.13018080592155457,activation,#00FF00,0.6555651759330452
CHMP5,ADAMTS20,0.11729826033115387,0.11729826033115387,activation,#00FF00,0.5906911862027499
NDUFB5,ADAMTS20,-0.11591041833162308,0.11591041833162308,repression,#FF0000,0.5837022842816946
HNRNPK,ADAMTS3,-0.12938110530376434,0.12938110530376434,repression,#FF0000,0.6515380394248314
CNIH1,ADAMTS3,-0.10774313658475876,0.10774313658475876,repression,#FF0000,0.5425734446084771
GIGYF1,ADAMTS3,0.10524193942546844,0.10524193942546844,activation,#00FF00,0.5299779030141084
CAPRIN1,ADAMTS5,-0.11836802959442139,0.11836802959442139,repression,#FF0000,0.596078335793023
EIF4A1,ADAMTS5,0.11564595997333527,0.11564595997333527,activation,#00FF00,0.5823705235128883
PPP6R1,ADAMTS5,-0.1117318645119667,0.1117318645119667,repression,#FF0000,0.5626599013394703
ZNF763,ADAMTSL3,-0.1240454912185669,0.1240454912185669,repression,#FF0000,0.6246689264114961
DUSP11,ADAMTSL3,-0.113746777176857,0.113746777176857,repression,#FF0000,0.5728066089612106
AFF4,ADAMTSL3,0.09495489299297333,0.09495489299297333,activation,#00FF00,0.5
PCSK4,ADAMTSL5,0.19886580109596252,0.19886580109596252,activation,#00FF00,1.0014494299651193
ARF4,ADAMTSL5,0.15564702451229095,0.15564702451229095,activation,#00FF00,0.7838080912584087
PIGY,ADAMTSL5,-0.13412922620773315,0.13412922620773315,repression,#FF0000,0.6754486512368164
KDELR2,ADAP1,0.1713399589061737,0.1713399589061737,activation,#00FF00,0.8628346514644558
MALSU1,ADAP1,0.15022386610507965,0.15022386610507965,activation,#00FF00,0.756498122095377
GABARAPL2,ADAP1,0.1280030906200409,0.1280030906200409,activation,#00FF00,0.6445986259515589
PTTG1IP,ADARB1,0.2925097644329071,0.2925097644329071,activation,#00FF00,1.4730221849920349
RAB11FIP2,ADARB1,0.15086863934993744,0.15086863934993744,activation,#00FF00,0.7597450745374814
IGFBP7,ADARB1,0.12098698318004608,0.12098698318004608,activation,#00FF00,0.6092668758083238
GABARAPL2,ADAT1,0.549367368221283,0.549367368221283,activation,#00FF00,2.766507034968575
THAP11,ADAT1,0.20844171941280365,0.20844171941280365,activation,#00FF00,1.049671888964822
CHMP1A,ADAT1,0.19443465769290924,0.19443465769290924,activation,#00FF00,0.9791350550920859
MKS1,ADAT2,0.11451469361782074,0.11451469361782074,activation,#00FF00,0.5766736865473305
RPL18,ADAT2,0.10349147766828537,0.10349147766828537,activation,#00FF00,0.5211629186415021
SPG21,ADAT2,0.1011517271399498,0.1011517271399498,activation,#00FF00,0.5093803908265181
MBD3,ADAT3,0.2560712397098541,0.2560712397098541,activation,#00FF00,1.2895248736817688
DPP9,ADAT3,0.13516885042190552,0.13516885042190552,activation,#00FF00,0.6806839962329049
NDUFB2,ADAT3,-0.1241837814450264,0.1241837814450264,repression,#FF0000,0.6253653290493272
ENTPD5,ADCK1,0.13560336828231812,0.13560336828231812,activation,#00FF00,0.6828721435222916
TRMT61A,ADCK1,0.11473829299211502,0.11473829299211502,activation,#00FF00,0.5777996894331636
APEX1,ADCK1,0.11332425475120544,0.11332425475120544,activation,#00FF00,0.5706788683442503
NDUFB2,ADCK2,0.5928395986557007,0.5928395986557007,activation,#00FF00,2.9854247178880833
NDUFA12,ADCK2,-0.13874052464962006,0.13874052464962006,repression,#FF0000,0.6986702517864167
PCSK4,ADCK2,0.1386585235595703,0.1386585235595703,activation,#00FF00,0.6982573102729223
RPL30,ADCK5,0.2729193866252899,0.2729193866252899,activation,#00FF00,1.3743688590801928
PEX2,ADCK5,0.2329302877187729,0.2329302877187729,activation,#00FF00,1.1729915479284099
RPS27A,ADCK5,-0.1288250982761383,0.1288250982761383,repression,#FF0000,0.6487380963586828
TOMM20,ADCY1,0.15158037841320038,0.15158037841320038,activation,#00FF00,0.7633292537943495
ZNF587,ADCY1,0.14690014719963074,0.14690014719963074,activation,#00FF00,0.7397605212364946
APP,ADCY1,-0.14535050094127655,0.14535050094127655,repression,#FF0000,0.7319568045917836
POLN,ADCY10P1,0.25824809074401855,0.25824809074401855,activation,#00FF00,1.3004870713812666
STARD3,ADCY10P1,0.16112083196640015,0.16112083196640015,activation,#00FF00,0.8113731191538347
SCO1,ADCY10P1,-0.14653941988945007,0.14653941988945007,repression,#FF0000,0.7379439687817115
ZER1,ADCY2,0.2168676257133484,0.2168676257133484,activation,#00FF00,1.0921031115034237
RPS5,ADCY2,0.13407927751541138,0.13407927751541138,activation,#00FF00,0.6751971193536195
MFSD6L,ADCY2,-0.12556026875972748,0.12556026875972748,repression,#FF0000,0.632297050989775
ARF4,ADCY3,-0.14421042799949646,0.14421042799949646,repression,#FF0000,0.7262156193735501
RPLP0,ADCY3,0.1258585900068283,0.1258585900068283,activation,#00FF00,0.633799338669251
RPS27A,ADCY3,0.10672298073768616,0.10672298073768616,activation,#00FF00,0.5374361385161468
SIX1,ADCY5,0.13465747237205505,0.13465747237205505,activation,#00FF00,0.6781087960039207
ZFAND6,ADCY5,0.11638464778661728,0.11638464778661728,activation,#00FF00,0.5860904114245181
COMMD6,ADCY5,-0.10047098994255066,0.10047098994255066,repression,#FF0000,0.5059523309261512
COMMD6,ADCY6,-0.12505905330181122,0.12505905330181122,repression,#FF0000,0.629773027593828
CCNT1,ADCY6,0.11845876276493073,0.11845876276493073,activation,#00FF00,0.59653525036247
AIDA,ADCY6,-0.11026238650083542,0.11026238650083542,repression,#FF0000,0.5552598963688641
LITAF,ADCY9,0.16025729477405548,0.16025729477405548,activation,#00FF00,0.8070245140932293
DPP9,ADCY9,0.1430506706237793,0.1430506706237793,activation,#00FF00,0.7203753071810612
ZNF205,ADCY9,0.13426071405410767,0.13426071405410767,activation,#00FF00,0.6761107984138244
QTRT1,ADCYAP1R1,-0.125417098402977,0.125417098402977,repression,#FF0000,0.6315760729665778
TPI1,ADCYAP1R1,-0.11255794763565063,0.11255794763565063,repression,#FF0000,0.5668198950073502
EEF1B2,ADCYAP1R1,-0.10413630306720734,0.10413630306720734,repression,#FF0000,0.5244101337213127
DHX15,ADD1,0.16572663187980652,0.16572663187980652,activation,#00FF00,0.8345670301852668
TFB2M,ADD1,-0.12879596650600433,0.12879596650600433,repression,#FF0000,0.6485913944399326
UBE2D3,ADD1,0.109486885368824,0.109486885368824,activation,#00FF00,0.5513546237563279
NDUFB3,ADD2,-0.11858054995536804,0.11858054995536804,repression,#FF0000,0.5971485469261243
LITAF,ADD2,-0.11428754031658173,0.11428754031658173,repression,#FF0000,0.5755297867778033
GSG1L,ADD2,0.08577192574739456,0.08577192574739456,activation,#00FF00,0.5
ZNF408,ADGRA1,-0.11568313091993332,0.11568313091993332,repression,#FF0000,0.5825577091580657
COMMD6,ADGRA1,-0.11365826427936554,0.11365826427936554,repression,#FF0000,0.5723608752541133
TOMM20,ADGRA1,0.10679968446493149,0.10679968446493149,activation,#00FF00,0.5378224035426254
IGFBP7,ADGRA2,0.31080853939056396,0.31080853939056396,activation,#00FF00,1.5651712505901094
TSC22D1,ADGRA2,0.1575068235397339,0.1575068235397339,activation,#00FF00,0.7931736768222314
MDH1,ADGRA2,-0.14361822605133057,0.14361822605133057,repression,#FF0000,0.7232334057392973
AKAP8L,ADGRA3,-0.12167613208293915,0.12167613208293915,repression,#FF0000,0.6127372954187339
SIRT3,ADGRA3,0.10432910174131393,0.10432910174131393,activation,#00FF00,0.5253810302817973
POU2F1,ADGRA3,0.09956790506839752,0.09956790506839752,activation,#00FF00,0.5014045714448999
AFF4,ADGRB2,0.7037134170532227,0.7037134170532227,activation,#00FF00,3.543763666165444
PPM1B,ADGRB2,-0.1617090404033661,0.1617090404033661,repression,#FF0000,0.8143352222437268
UBE2G2,ADGRB2,-0.16076378524303436,0.16076378524303436,repression,#FF0000,0.809575101417175
TSC22D1,ADGRG2,-0.14089445769786835,0.14089445769786835,repression,#FF0000,0.7095170389738747
AQP5,ADGRG2,0.12325678765773773,0.12325678765773773,activation,#00FF00,0.6206971689396183
POU3F2,ADGRG2,0.11966845393180847,0.11966845393180847,activation,#00FF00,0.6026270193988112
SF3B5,ADGRG6,0.13988536596298218,0.13988536596298218,activation,#00FF00,0.7044354495949317
MAD2L1BP,ADGRG6,-0.10278657078742981,0.10278657078742981,repression,#FF0000,0.5176131449241466
PTTG1IP,ADGRG6,0.09622137248516083,0.09622137248516083,activation,#00FF00,0.5
TOMM20,ADGRL1,0.22871406376361847,0.22871406376361847,activation,#00FF00,1.151759465522963
SLC25A35,ADGRL1,0.1292065978050232,0.1292065978050232,activation,#00FF00,0.6506592536598789
DUSP11,ADGRL1,-0.1286352127790451,0.1286352127790451,repression,#FF0000,0.6477818699900733
RPL30,ADGRV1,-0.166218101978302,0.166218101978302,repression,#FF0000,0.8370419778498263
ABHD3,ADGRV1,-0.12658123672008514,0.12658123672008514,repression,#FF0000,0.6374384467263876
ARPC3,ADGRV1,-0.1261299103498459,0.1261299103498459,repression,#FF0000,0.6351656550562591
TOMM20,ADIPOR1,0.23871536552906036,0.23871536552906036,activation,#00FF00,1.202124072693795
DPY30,ADIPOR1,0.1268257200717926,0.1268257200717926,activation,#00FF00,0.6386696172537185
RAB4A,ADIPOR1,0.12577778100967407,0.12577778100967407,activation,#00FF00,0.633392400303327
TPI1,ADIPOR2,0.3017313480377197,0.3017313480377197,activation,#00FF00,1.5194602834158006
SLC6A4,ADIPOR2,0.1317049264907837,0.1317049264907837,activation,#00FF00,0.6632403501804065
MXD3,ADIPOR2,-0.12119914591312408,0.12119914591312408,repression,#FF0000,0.610335285997154
PRDX3,ADIRF,0.12926453351974487,0.12926453351974487,activation,#00FF00,0.6509510066317972
SPATS2L,ADIRF,-0.10705792158842087,0.10705792158842087,repression,#FF0000,0.539122835385049
CDC42EP1,ADIRF,-0.10079683363437653,0.10079683363437653,repression,#FF0000,0.5075932162751574
LTB4R,ADM2,-0.1374862641096115,0.1374862641096115,repression,#FF0000,0.6923540400702897
CDC42EP1,ADM2,0.10360775887966156,0.10360775887966156,activation,#00FF00,0.5217484881673159
THAP7,ADM2,0.10170336067676544,0.10170336067676544,activation,#00FF00,0.512158309845018
DDX27,ADNP,0.3682965338230133,0.3682965338230133,activation,#00FF00,1.8546695903596175
ABHD14B,ADNP,-0.1323501020669937,0.1323501020669937,repression,#FF0000,0.666489328684816
DHX15,ADNP,0.10932742059230804,0.10932742059230804,activation,#00FF00,0.5505515902097788
UPB1,ADORA2A,0.33589133620262146,0.33589133620262146,activation,#00FF00,1.6914833285388196
TAOK2,ADORA2A,0.14506597816944122,0.14506597816944122,activation,#00FF00,0.7305240033454341
PRPF4,ADORA2A,0.13097894191741943,0.13097894191741943,activation,#00FF00,0.6595844333100731
DPY30,ADORA2B,0.13269737362861633,0.13269737362861633,activation,#00FF00,0.668238120611399
COPS3,ADORA2B,0.12002278864383698,0.12002278864383698,activation,#00FF00,0.6044113799747484
AP3M1,ADORA2B,-0.09667925536632538,0.09667925536632538,repression,#FF0000,0.5
SPG21,ADPGK,0.3407997488975525,0.3407997488975525,activation,#00FF00,1.7162011385809808
UBL7,ADPGK,0.2268151491880417,0.2268151491880417,activation,#00FF00,1.1421969016794886
IDH3A,ADPGK,0.20105808973312378,0.20105808973312378,activation,#00FF00,1.0124893684256528
RBBP4,ADPRHL2,0.28552505373954773,0.28552505373954773,activation,#00FF00,1.4378485427479337
C1orf122,ADPRHL2,0.24836526811122894,0.24836526811122894,activation,#00FF00,1.2507191020395814
GANAB,ADPRHL2,0.16218940913677216,0.16218940913677216,activation,#00FF00,0.8167542655965376
SCO1,ADPRM,0.3364429473876953,0.3364429473876953,activation,#00FF00,1.6942611349983023
RPL26,ADPRM,0.19384635984897614,0.19384635984897614,activation,#00FF00,0.976172501766126
SRP9,ADPRM,-0.14889869093894958,0.14889869093894958,repression,#FF0000,0.7498247981381598
FOXJ1,ADRA1A,0.11249516904354095,0.11249516904354095,activation,#00FF00,0.5665037542484276
DAD1,ADRA1A,0.10357535630464554,0.10357535630464554,activation,#00FF00,0.5215853151124197
NEURL4,ADRA1A,-0.09966140240430832,0.09966140240430832,repression,#FF0000,0.5018754058127758
SRP9,ADRA1B,-0.10706616193056107,0.10706616193056107,repression,#FF0000,0.539164332142629
APP,ADRA1B,0.10255098342895508,0.10255098342895508,activation,#00FF00,0.5164267728855594
INSM2,ADRA1B,0.0946609228849411,0.0946609228849411,activation,#00FF00,0.5
APOL2,ADRA1D,0.24280764162540436,0.24280764162540436,activation,#00FF00,1.222731977830616
RNF213,ADRA1D,0.17675943672657013,0.17675943672657013,activation,#00FF00,0.890126085909364
SPATS2L,ADRA1D,0.1392265111207962,0.1392265111207962,activation,#00FF00,0.7011175849721527
RPS27A,ADRA2A,0.15358136594295502,0.15358136594295502,activation,#00FF00,0.7734058371485337
SEC23IP,ADRA2A,0.1301000565290451,0.1301000565290451,activation,#00FF00,0.6551585377244997
CCT7,ADRA2A,-0.11694540083408356,0.11694540083408356,repression,#FF0000,0.5889142545219309
GSG1L,ADRA2B,0.11987996846437454,0.11987996846437454,activation,#00FF00,0.60369216537615
ZNF3,ADRA2B,0.11911371350288391,0.11911371350288391,activation,#00FF00,0.5998334546769561
ZNF324,ADRA2B,-0.10399041324853897,0.10399041324853897,repression,#FF0000,0.5236754610177208
IDH3A,ADRA2C,0.12441932410001755,0.12441932410001755,activation,#00FF00,0.6265514759698805
SYPL1,ADRA2C,-0.12084466964006424,0.12084466964006424,repression,#FF0000,0.6085502125474429
SPCS1,ADRA2C,-0.11930407583713531,0.11930407583713531,repression,#FF0000,0.600792082304594
DNAJB6,ADRB1,0.14935524761676788,0.14935524761676788,activation,#00FF00,0.7521239286182531
