gene,in_degree,out_degree,total_degree
TEAD1,3,0,3
TEAD2,3,0,3
TEAD3,3,0,3
TEAD4,3,0,3
TECPR1,3,0,3
TECPR2,3,0,3
TEF,3,0,3
TEKT1,3,25,28
TEKT2,3,5,8
TEKT3,3,8,11
TELO2,3,0,3
TENM4,3,0,3
TERC,3,0,3
TERF2,3,0,3
TERF2IP,3,0,3
TES,3,0,3
TESK2,3,0,3
TEX10,3,0,3
TEX101,3,4,7
TEX12,3,0,3
TEX14BP,3,0,3
TEX22,3,0,3
TEX26,3,0,3
TEX264,3,0,3
TEX28,3,1,4
TEX29,3,0,3
TEX30,3,0,3
TFAP2C,3,0,3
TFAP2E,3,0,3
TFAP4,3,0,3
TFB1M,3,0,3
TFB2M,3,124,127
TFCP2,3,0,3
TFCP2L1,3,0,3
TFDP1,3,0,3
TFDP2,3,0,3
TFEB,3,0,3
TFF2,3,0,3
TFG,3,0,3
TFIP11,3,0,3
TFR2,3,0,3
TFRC,3,0,3
TGDS,3,0,3
TGFB1,3,0,3
TGFB2,3,0,3
TGFB3,3,0,3
TGFBR1,3,0,3
TGFBR3,3,0,3
TGFBRAP1,3,0,3
TGIF1,3,0,3
TGIF2,3,0,3
TGM2,3,0,3
TGS1,3,0,3
TH,3,0,3
THAP10,3,0,3
THAP11,3,188,191
THAP2,3,0,3
THAP3,3,0,3
THAP4,3,0,3
THAP7,3,59,62
THAP8,3,0,3
THBD,3,0,3
THBS1,3,0,3
THBS4,3,0,3
THEM4,3,0,3
THEM5,3,0,3
THEM6,3,0,3
THNSL2,3,0,3
THOC1,3,0,3
THOC2,3,0,3
THOC7,3,0,3
THOP1,3,0,3
THPO,3,15,18
THRA,3,0,3
THRB,3,0,3
THSD7A,3,0,3
THUMPD3,3,0,3
THYN1,3,0,3
TIAL1,3,0,3
TIAM1,3,0,3
TICAM1,3,0,3
TICRR,3,0,3
TIFA,3,0,3
TIGD1,3,0,3
TIGD3,3,0,3
TIGD4,3,0,3
TIGD6,3,0,3
TIGD7,3,0,3
TIMM10B,3,0,3
TIMM13,3,0,3
TIMM17A,3,0,3
TIMM21,3,0,3
TIMM22,3,0,3
TIMM44,3,0,3
TIMMDC1,3,0,3
TIMP2,3,0,3
TINCR,3,0,3
TINF2,3,0,3
TIPARP,3,0,3
TJP1,3,0,3
TKTL1,3,2,5
TLCD1,3,0,3
TLCD2,3,0,3
TLE1,3,0,3
TLE3,3,0,3
TLE6,3,0,3
TLK2,3,0,3
TLL2,3,0,3
TLR2,3,0,3
TLR5,3,0,3
TLX1,3,0,3
TLX2,3,0,3
TLX3,3,0,3
TM2D3,3,0,3
TM6SF2,3,0,3
TM7SF2,3,0,3
TM9SF1,3,0,3
TM9SF2,3,0,3
TMA7,3,0,3
TMC3,3,0,3
TMC5,3,0,3
TMC6,3,0,3
TMC7,3,0,3
TMCC1,3,0,3
TMCO1,3,0,3
TMCO3,3,0,3
TMCO4,3,0,3
TMED1,3,0,3
TMED10,3,0,3
TMED2,3,87,90
TMED4,3,0,3
TMED5,3,0,3
TMED8,3,0,3
TMEFF1,3,0,3
TMEM102,3,0,3
TMEM104,3,0,3
TMEM105,3,0,3
TMEM106A,3,0,3
TMEM106C,3,0,3
TMEM107,3,0,3
TMEM108,3,0,3
TMEM11,3,0,3
TMEM110,3,0,3
TMEM116,3,0,3
TMEM120A,3,0,3
TMEM121,3,0,3
TMEM126A,3,97,100
TMEM126B,3,0,3
TMEM129,3,0,3
TMEM131,3,0,3
TMEM132C,3,0,3
TMEM132E,3,0,3
TMEM134,3,0,3
TMEM135,3,0,3
TMEM140,3,0,3
TMEM143,3,0,3
TMEM147,3,0,3
TMEM14A,3,0,3
TMEM150C,3,0,3
TMEM154,3,0,3
TMEM158,3,0,3
TMEM160,3,0,3
TMEM161A,3,0,3
TMEM165,3,24,27
TMEM167B,3,0,3
TMEM170A,3,0,3
TMEM171,3,1,4
TMEM175,3,0,3
TMEM176A,3,0,3
TMEM179,3,0,3
TMEM181,3,0,3
TMEM184A,3,0,3
TMEM184B,3,0,3
TMEM185A,3,0,3
TMEM185B,3,0,3
TMEM186,3,0,3
TMEM189,3,0,3
TMEM19,3,0,3
TMEM190,3,0,3
TMEM192,3,0,3
TMEM196,3,0,3
TMEM198B,3,0,3
TMEM199,3,0,3
TMEM200B,3,0,3
TMEM201,3,0,3
TMEM203,3,0,3
TMEM205,3,0,3
TMEM208,3,0,3
TMEM214,3,0,3
TMEM215,3,0,3
TMEM217,3,0,3
TMEM219,3,0,3
TMEM222,3,48,51
TMEM223,3,0,3
TMEM230,3,0,3
TMEM231,3,0,3
TMEM234,3,0,3
TMEM235,3,0,3
TMEM237,3,0,3
TMEM241,3,0,3
TMEM243,3,0,3
TMEM248,3,36,39
TMEM25,3,0,3
TMEM253,3,0,3
TMEM254,3,0,3
TMEM256,3,0,3
TMEM258,3,0,3
TMEM26,3,0,3
TMEM260,3,0,3
TMEM38B,3,0,3
TMEM39A,3,0,3
TMEM41A,3,0,3
TMEM42,3,0,3
TMEM43,3,0,3
TMEM44,3,0,3
TMEM45A,3,0,3
TMEM50A,3,0,3
TMEM50B,3,0,3
TMEM51,3,0,3
TMEM53,3,0,3
TMEM56,3,0,3
TMEM60,3,0,3
TMEM61,3,0,3
TMEM63A,3,0,3
TMEM63B,3,0,3
TMEM63C,3,0,3
TMEM68,3,0,3
TMEM70,3,0,3
TMEM72,3,0,3
TMEM74B,3,0,3
TMEM80,3,0,3
TMEM82,3,0,3
TMEM87A,3,0,3
TMEM87B,3,0,3
TMEM88,3,0,3
TMEM8B,3,0,3
TMEM91,3,0,3
TMEM92,3,0,3
TMEM9B,3,0,3
TMF1,3,0,3
TMIE,3,0,3
TMIGD2,3,0,3
TMOD2,3,0,3
TMPO,3,0,3
TMPRSS13,3,0,3
TMPRSS2,3,0,3
TMSB15A,3,0,3
TMSB15B,3,0,3
TMTC1,3,0,3
TMTC3,3,0,3
TMTC4,3,0,3
TMUB1,3,0,3
TMUB2,3,0,3
TMX2,3,0,3
TNFAIP1,3,0,3
TNFAIP3,3,0,3
TNFAIP8L1,3,0,3
TNFRSF10C,3,0,3
TNFRSF11A,3,0,3
TNFRSF11B,3,0,3
TNFRSF12A,3,0,3
TNFRSF13C,3,0,3
TNFRSF14,3,0,3
TNFRSF18,3,0,3
TNFRSF19,3,0,3
TNFRSF1B,3,0,3
TNFSF13,3,0,3
TNFSF9,3,0,3
TNIK,3,0,3
TNIP1,3,0,3
TNIP2,3,0,3
TNKS2,3,0,3
TNNT1,3,0,3
TNPO1,3,0,3
TNRC18,3,0,3
TNRC6A,3,0,3
TNS2,3,0,3
TNS3,3,0,3
TOB1,3,0,3
TOB2,3,0,3
TOB2P1,3,0,3
TOLLIP,3,0,3
TOM1,3,0,3
TOM1L1,3,0,3
TOM1L2,3,0,3
TOMM20,3,143,146
TOMM40,3,0,3
TOMM5,3,0,3
TOMM6,3,0,3
TONSL,3,0,3
TOP1,3,0,3
TOP2B,3,44,47
TOP3A,3,53,56
TOPBP1,3,0,3
TOPORS,3,0,3
TOR1A,3,0,3
TOR1B,3,0,3
TOR3A,3,0,3
TOX2,3,0,3
TOX3,3,0,3
TOX4,3,0,3
TP53,3,0,3
TP53BP1,3,0,3
TP53BP2,3,0,3
TP53I11,3,0,3
TP53I13,3,0,3
TP53I3,3,0,3
TP53INP2,3,0,3
TP53RK,3,0,3
TP53TG1,3,0,3
TP73,3,0,3
TPBGL,3,0,3
TPD52L2,3,0,3
TPGS1,3,0,3
TPGS2,3,0,3
TPI1,3,168,171
TPI1P2,3,0,3
TPM1,3,87,90
TPM3,3,0,3
TPM4,3,0,3
TPMT,3,0,3
TPP2,3,0,3
TPPP3,3,0,3
TPR,3,0,3
TPRA1,3,0,3
TPRG1L,3,0,3
TPRKB,3,0,3
TPRN,3,0,3
TPSG1,3,0,3
TPST1,3,0,3
TPST2,3,0,3
TPTE,3,0,3
TPTE2,3,0,3
TPTEP1,3,0,3
TPX2,3,0,3
TRADD,3,0,3
TRAF1,3,0,3
TRAF2,3,0,3
TRAF3,3,0,3
TRAF3IP1,3,0,3
TRAF4,3,0,3
TRAF6,3,0,3
TRAIP,3,0,3
TRAK2,3,0,3
TRAM2,3,0,3
TRANK1,3,0,3
TRAPPC1,3,0,3
TRAPPC10,3,17,20
TRAPPC13,3,0,3
TRAPPC2B,3,0,3
TRAPPC2L,3,0,3
TRAPPC3,3,0,3
TRAPPC4,3,0,3
TRAPPC5,3,0,3
TRAPPC6A,3,0,3
TRAPPC6B,3,0,3
TRAPPC8,3,0,3
TRAPPC9,3,0,3
TRERF1,3,0,3
TREX2,3,0,3
TRHDE,3,0,3
TRIB1,3,0,3
TRIB2,3,0,3
TRIB3,3,0,3
TRIM11,3,0,3
TRIM13,3,0,3
TRIM14,3,0,3
TRIM21,3,0,3
TRIM23,3,0,3
TRIM25,3,0,3
TRIM27,3,0,3
TRIM29,3,0,3
TRIM3,3,0,3
TRIM32,3,38,41
TRIM35,3,0,3
TRIM4,3,0,3
TRIM41,3,0,3
TRIM44,3,0,3
TRIM46,3,0,3
TRIM50,3,0,3
TRIM52,3,0,3
TRIM58,3,0,3
TRIM59,3,0,3
TRIM6,3,0,3
TRIM60,3,0,3
TRIM61,3,0,3
TRIM62,3,0,3
TRIM67,3,0,3
TRIM71,3,0,3
TRIO,3,0,3
TRIOBP,3,0,3
TRIP10,3,0,3
TRIP11,3,0,3
TRIP4,3,0,3
TRIT1,3,0,3
TRMT1,3,0,3
TRMT11,3,0,3
TRMT112,3,0,3
TRMT13,3,0,3
TRMT1L,3,0,3
TRMT2A,3,0,3
TRMT2B,3,0,3
TRMT44,3,0,3
TRMT5,3,0,3
TRMT61A,3,32,35
TRMU,3,33,36
TRNAU1AP,3,0,3
TRNP1,3,0,3
TROAP,3,0,3
TRPC3,3,0,3
TRPC4,3,0,3
TRPM2,3,0,3
TRPM3,3,0,3
TRPM4,3,0,3
TRPM6,3,0,3
TRPV4,3,0,3
TRRAP,3,0,3
TRUB2,3,0,3
TSACC,3,0,3
TSC1,3,0,3
TSC2,3,0,3
TSC22D1,3,231,234
TSC22D3,3,0,3
TSC22D4,3,0,3
TSEN2,3,0,3
TSEN34,3,0,3
TSEN54,3,0,3
TSFM,3,0,3
TSG101,3,0,3
TSKU,3,0,3
TSLP,3,0,3
TSNAXIP1,3,0,3
TSPAN1,3,0,3
TSPAN10,3,0,3
TSPAN12,3,2,5
TSPAN14,3,0,3
TSPAN17,3,0,3
TSPAN19,3,0,3
TSPAN5,3,0,3
TSPAN6,3,0,3
TSPAN7,3,0,3
TSPEAR,3,0,3
TSPO,3,0,3
TSPY26P,3,0,3
TSPYL2,3,0,3
TSPYL5,3,0,3
TSR2,3,0,3
TSR3,3,0,3
TSSC4,3,0,3
TSSK3,3,0,3
TSSK6,3,0,3
TST,3,0,3
TSTA3,3,0,3
TSTD2,3,0,3
TTBK2,3,0,3
TTC12,3,0,3
TTC14,3,0,3
TTC16,3,0,3
TTC17,3,0,3
TTC19,3,0,3
TTC21A,3,0,3
TTC21B,3,0,3
TTC22,3,0,3
TTC23,3,0,3
TTC23L,3,0,3
TTC25,3,0,3
TTC28,3,0,3
TTC29,3,0,3
TTC3,3,0,3
TTC30A,3,0,3
TTC31,3,0,3
TTC34,3,0,3
TTC38,3,0,3
TTC39A,3,0,3
TTC39B,3,0,3
TTC39C,3,0,3
TTC4,3,0,3
TTC7A,3,14,17
TTC9C,3,0,3
TTI1,3,0,3
TTK,3,0,3
TTL,3,0,3
TTLL10,3,0,3
TTLL3,3,0,3
TTLL4,3,0,3
TTLL5,3,0,3
TTLL6,3,0,3
TTLL7,3,0,3
TTLL9,3,0,3
TTPA,3,0,3
TTPAL,3,0,3
TTYH1,3,0,3
TTYH3,3,0,3
TUBA1C,3,303,306
TUBA3C,3,0,3
TUBA3D,3,0,3
TUBA3E,3,0,3
TUBA3FP,3,0,3
TUBA4A,3,0,3
TUBA4B,3,0,3
TUBA8,3,0,3
TUBB,3,0,3
TUBB1,3,0,3
TUBB2A,3,0,3
TUBB2B,3,0,3
TUBB3,3,0,3
TUBB6,3,0,3
TUBD1,3,0,3
TUBGCP2,3,0,3
TUBGCP5,3,0,3
TUBGCP6,3,0,3
TUSC2,3,0,3
TUT1,3,0,3
TWF1,3,0,3
TWF2,3,0,3
TWIST1,3,0,3
TXLNA,3,0,3
TXLNG,3,0,3
TXN,3,0,3
TXN2,3,0,3
TXNDC11,3,0,3
TXNDC12,3,0,3
TXNDC16,3,0,3
TXNDC5,3,0,3
TXNIP,3,0,3
TXNL4A,3,0,3
TXNL4B,3,0,3
TXNRD2,3,0,3
TXNRD3,3,0,3
TYMP,3,0,3
TYMSOS,3,0,3
TYRO3,3,0,3
TYSND1,3,0,3
TYW5,3,0,3
U2AF1,3,0,3
U2AF1L4,3,0,3
U2AF2,3,0,3
U2SURP,3,0,3
UAP1L1,3,0,3
UBA1,3,0,3
UBA3,3,68,71
UBA5,3,0,3
UBA52,3,0,3
UBAC2,3,0,3
UBALD1,3,0,3
UBALD2,3,0,3
UBAP1,3,0,3
UBAP2L,3,0,3
UBB,3,27,30
UBC,3,0,3
UBE2A,3,0,3
UBE2B,3,0,3
UBE2C,3,0,3
UBE2D2,3,28,31
UBE2D3,3,107,110
UBE2D4,3,0,3
UBE2DNL,3,0,3
UBE2E2,3,0,3
UBE2E3,3,0,3
UBE2F,3,0,3
UBE2G1,3,81,84
UBE2G2,3,213,216
UBE2H,3,0,3
UBE2J1,3,0,3
UBE2J2,3,0,3
UBE2K,3,0,3
UBE2L6,3,0,3
UBE2M,3,32,35
UBE2MP1,3,0,3
UBE2O,3,0,3
UBE2Q1,3,0,3
UBE2Q2,3,0,3
UBE2R2,3,0,3
UBE2S,3,0,3
UBE2T,3,0,3
UBE2U,3,0,3
UBE2V2,3,0,3
UBE2W,3,0,3
UBE3A,3,0,3
UBE3B,3,0,3
UBE3C,3,0,3
UBE3D,3,0,3
UBE4B,3,0,3
UBIAD1,3,0,3
UBL7,3,43,46
UBN1,3,0,3
UBN2,3,0,3
UBOX5,3,21,24
UBQLN4,3,0,3
UBR1,3,0,3
UBR4,3,0,3
UBR7,3,0,3
UBTD2,3,0,3
UBTF,3,36,39
UBXN1,3,0,3
UBXN10,3,0,3
UBXN2A,3,0,3
UBXN7,3,0,3
UCHL3,3,0,3
UCHL5,3,0,3
UCK1,3,0,3
UCKL1,3,0,3
UCN,3,17,20
UCP2,3,0,3
UEVLD,3,0,3
UFSP1,3,0,3
UGCG,3,0,3
UGDH,3,0,3
UGGT1,3,0,3
UHMK1,3,0,3
UHRF1,3,0,3
ULBP1,3,7,10
ULBP3,3,0,3
ULK2,3,0,3
ULK3,3,0,3
UMAD1,3,0,3
UNC119B,3,0,3
UNC13A,3,0,3
UNC13D,3,0,3
UNC45A,3,0,3
UNC50,3,0,3
UNC5A,3,0,3
UNC5B,3,0,3
UNC5C,3,0,3
UNC5D,3,0,3
UNC79,3,0,3
UNC80,3,0,3
UNC93B1,3,0,3
UNCX,3,0,3
UNKL,3,0,3
UPB1,3,4,7
UPF2,3,0,3
UPF3A,3,0,3
UPF3B,3,0,3
UPK1A,3,0,3
UPK3A,3,0,3
UQCC1,3,0,3
UQCR10,3,0,3
UQCR11,3,0,3
UQCRC1,3,0,3
UQCRC2,3,0,3
UQCRFS1,3,61,64
URB2,3,0,3
URGCP,3,0,3
URM1,3,0,3
UROC1,3,0,3
UROS,3,0,3
USB1,3,0,3
USE1,3,0,3
USF1,3,0,3
USH1C,3,0,3
USH1G,3,0,3
USO1,3,0,3
USP10,3,0,3
USP12,3,0,3
USP13,3,0,3
USP16,3,0,3
USP18,3,0,3
USP19,3,0,3
USP20,3,0,3
USP21,3,0,3
USP22,3,25,28
USP27X,3,0,3
USP28,3,0,3
USP29,3,0,3
USP3,3,0,3
USP30,3,0,3
USP31,3,0,3
USP32,3,56,59
USP33,3,0,3
USP34,3,0,3
USP35,3,33,36
USP36,3,0,3
USP37,3,0,3
USP4,3,0,3
USP42,3,0,3
USP43,3,0,3
USP44,3,0,3
USP45,3,0,3
USP46,3,0,3
USP49,3,0,3
USP51,3,0,3
USP53,3,0,3
USP7,3,0,3
USP9X,3,0,3
USPL1,3,0,3
UST,3,0,3
UTF1,3,0,3
UTP15,3,0,3
UTP6,3,0,3
UVRAG,3,0,3
UVSSA,3,0,3
UXS1,3,0,3
UXT,3,0,3
VAMP2,3,0,3
VAMP3,3,0,3
VAMP5,3,0,3
VAMP7,3,0,3
VANGL1,3,0,3
VANGL2,3,0,3
VAPA,3,0,3
VARS2,3,0,3
VASH2,3,0,3
VAV2,3,0,3
VAV3,3,0,3
VAX2,3,0,3
VBP1,3,0,3
VCPKMT,3,0,3
VDAC1,3,55,58
VDAC2,3,0,3
VDAC3,3,0,3
VDR,3,0,3
VEGFA,3,0,3
VEGFC,3,0,3
VEZF1,3,0,3
VEZT,3,0,3
VGLL2,3,0,3
VIM,3,0,3
VIPR1,3,0,3
VIPR2,3,0,3
VKORC1,3,0,3
VKORC1L1,3,0,3
VLDLR,3,0,3
VMA21,3,0,3
VMAC,3,0,3
VN1R1,3,3,6
VOPP1,3,0,3
VPS11,3,0,3
VPS13A,3,0,3
VPS13B,3,0,3
VPS13C,3,0,3
VPS16,3,0,3
VPS18,3,48,51
VPS25,3,0,3
VPS26B,3,0,3
VPS29,3,0,3
VPS33A,3,0,3
VPS35,3,0,3
VPS37D,3,0,3
VPS45,3,0,3
VPS4A,3,0,3
VPS4B,3,0,3
VPS53,3,0,3
VPS54,3,0,3
VPS9D1,3,0,3
VSIG10,3,0,3
VSIG2,3,0,3
VSTM1,3,0,3
VSTM2A,3,0,3
VSTM2L,3,0,3
VSTM4,3,0,3
VSTM5,3,0,3
VSX2,3,22,25
VTI1A,3,0,3
VWA1,3,0,3
VWA3B,3,0,3
VWA5B1,3,0,3
VWA5B2,3,0,3
WASF2,3,0,3
WASF3,3,0,3
WASL,3,0,3
WBP1L,3,0,3
WBP4,3,0,3
WDFY1,3,0,3
WDHD1,3,0,3
WDR1,3,0,3
WDR12,3,0,3
WDR13,3,0,3
WDR18,3,0,3
WDR19,3,0,3
WDR20,3,0,3
WDR24,3,0,3
WDR25,3,0,3
WDR26,3,0,3
WDR27,3,0,3
WDR3,3,0,3
WDR31,3,0,3
WDR34,3,0,3
WDR38,3,0,3
WDR4,3,0,3
WDR41,3,0,3
WDR43,3,0,3
WDR44,3,0,3
WDR45,3,0,3
WDR46,3,0,3
WDR5,3,0,3
WDR53,3,51,54
WDR59,3,0,3
WDR5B,3,0,3
WDR6,3,0,3
WDR60,3,0,3
WDR62,3,0,3
WDR63,3,0,3
WDR66,3,0,3
WDR7,3,0,3
WDR72,3,0,3
WDR73,3,0,3
WDR74,3,0,3
WDR76,3,0,3
WDR78,3,0,3
WDR81,3,0,3
WDR82,3,0,3
WDR83,3,0,3
WDR83OS,3,0,3
WDR86,3,0,3
WDR87,3,0,3
WDR89,3,0,3
WDR90,3,0,3
WDR91,3,0,3
WDR92,3,0,3
WDR93,3,0,3
WDSUB1,3,0,3
WDTC1,3,0,3
WDYHV1,3,0,3
WEE1,3,0,3
WFDC2,3,0,3
WFDC3,3,0,3
WFIKKN1,3,0,3
WFIKKN2,3,0,3
WFS1,3,0,3
WHAMMP3,3,0,3
WHSC1,3,0,3
WIF1,3,0,3
WIPF2,3,0,3
WIPF3,3,0,3
WIPI1,3,0,3
WIPI2,3,0,3
WISP3,3,0,3
WLS,3,0,3
WNK1,3,0,3
WNK2,3,0,3
WNK4,3,0,3
WNT1,3,0,3
WNT10A,3,0,3
WNT11,3,0,3
WNT16,3,0,3
WNT2B,3,0,3
WNT3,3,0,3
WNT3A,3,0,3
WNT5A,3,0,3
WNT6,3,0,3
WNT7A,3,0,3
WNT7B,3,0,3
WNT9A,3,0,3
WNT9B,3,0,3
WRAP53,3,13,16
WRAP73,3,0,3
WSB1,3,0,3
WSCD2,3,0,3
WTAP,3,0,3
WTIP,3,0,3
WWC1,3,0,3
WWC2,3,0,3
WWP2,3,0,3
WWTR1,3,0,3
XAB2,3,0,3
XG,3,0,3
XGY2,3,0,3
XIAP,3,0,3
XK,3,0,3
XKR5,3,0,3
XKR6,3,0,3
XKR8,3,0,3
XKR9,3,0,3
XKRX,3,0,3
XPC,3,0,3
XPNPEP1,3,0,3
XPNPEP3,3,0,3
XPO5,3,0,3
XPOT,3,0,3
XRCC1,3,0,3
XRCC2,3,0,3
XRCC3,3,0,3
XRCC5,3,65,68
XRCC6,3,0,3
XRN2,3,0,3
XRRA1,3,0,3
XXYLT1,3,0,3
XYLT1,3,0,3
YAF2,3,0,3
YAP1,3,0,3
YBX1,3,0,3
YBX2,3,0,3
YBX3,3,0,3
YBX3P1,3,0,3
YDJC,3,0,3
YEATS2,3,0,3
YIF1B,3,0,3
YIPF2,3,0,3
YIPF3,3,0,3
YIPF6,3,0,3
YME1L1,3,0,3
YOD1,3,0,3
YPEL1,3,0,3
YPEL2,3,0,3
YPEL3,3,0,3
YRDC,3,0,3
YTHDC2,3,0,3
YTHDF1,3,0,3
YTHDF2,3,0,3
YTHDF3,3,0,3
YWHAB,3,0,3
YWHAEP1,3,0,3
YWHAG,3,0,3
YWHAH,3,0,3
YWHAQ,3,0,3
YWHAZ,3,0,3
YY1AP1,3,0,3
ZAP70,3,0,3
ZAR1,3,0,3
ZBBX,3,0,3
ZBED1,3,0,3
ZBED3,3,0,3
ZBED4,3,0,3
ZBED5,3,0,3
ZBED9,3,0,3
ZBP1,3,0,3
ZBTB1,3,0,3
ZBTB14,3,0,3
ZBTB18,3,0,3
ZBTB20,3,0,3
ZBTB21,3,0,3
ZBTB25,3,0,3
ZBTB33,3,0,3
ZBTB34,3,0,3
ZBTB4,3,0,3
ZBTB40,3,0,3
ZBTB41,3,0,3
ZBTB45,3,0,3
ZBTB46,3,0,3
ZBTB48,3,0,3
ZBTB49,3,0,3
ZBTB5,3,0,3
ZBTB6,3,0,3
ZBTB7A,3,0,3
ZBTB7C,3,0,3
ZBTB8B,3,0,3
ZBTB9,3,0,3
ZC2HC1A,3,0,3
ZC3H10,3,0,3
ZC3H11A,3,0,3
ZC3H12A,3,0,3
ZC3H15,3,0,3
ZC3H18,3,0,3
ZC3H6,3,0,3
ZC3H7A,3,0,3
ZC3H7B,3,0,3
ZC3H8,3,0,3
ZC3HAV1L,3,0,3
ZC4H2,3,0,3
ZCCHC10,3,0,3
ZCCHC13,3,0,3
ZCCHC14,3,0,3
ZCCHC17,3,0,3
ZCCHC24,3,0,3
ZCCHC3,3,0,3
ZCCHC7,3,0,3
ZCCHC9,3,0,3
ZCWPW1,3,0,3
ZCWPW2,3,0,3
ZDBF2,3,0,3
ZDHHC1,3,0,3
ZDHHC12,3,0,3
ZDHHC13,3,0,3
ZDHHC14,3,0,3
ZDHHC17,3,0,3
ZDHHC23,3,0,3
ZDHHC24,3,54,57
ZDHHC3,3,0,3
ZDHHC4,3,0,3
ZDHHC5,3,0,3
ZDHHC6,3,0,3
ZDHHC8,3,0,3
ZEB1,3,0,3
ZER1,3,69,72
ZFAND1,3,0,3
ZFAND2A,3,0,3
ZFAND3,3,0,3
ZFAND6,3,125,128
ZFAT,3,0,3
ZFC3H1,3,0,3
ZFHX2,3,31,34
ZFP14,3,18,21
ZFP2,3,0,3
ZFP28,3,0,3
ZFP3,3,0,3
ZFP36,3,0,3
ZFP36L2,3,0,3
ZFP37,3,0,3
ZFP41,3,0,3
ZFP42,3,0,3
ZFP62,3,0,3
ZFP90,3,0,3
ZFPL1,3,0,3
ZFPM2,3,0,3
ZFX,3,0,3
ZFYVE26,3,0,3
ZFYVE27,3,0,3
ZFYVE28,3,0,3
ZGPAT,3,0,3
ZGRF1,3,0,3
ZHX2,3,0,3
ZIC5,3,0,3
ZIK1,3,0,3
ZIM2,3,1,4
ZKSCAN2,3,0,3
ZKSCAN3,3,0,3
ZKSCAN5,3,21,24
ZKSCAN8,3,0,3
ZMAT5,3,0,3
ZMPSTE24,3,0,3
ZMYM2,3,0,3
ZMYM3,3,54,57
ZMYM4,3,0,3
ZMYM5,3,0,3
ZMYM6,3,0,3
ZMYND10,3,0,3
ZMYND11,3,0,3
ZMYND12,3,0,3
ZMYND8,3,0,3
ZNF10,3,0,3
ZNF101,3,0,3
ZNF106,3,0,3
ZNF121,3,0,3
ZNF132,3,0,3
ZNF133,3,0,3
ZNF134,3,31,34
ZNF135,3,0,3
ZNF136,3,72,75
ZNF142,3,0,3
ZNF143,3,32,35
ZNF148,3,0,3
ZNF154,3,0,3
ZNF155,3,0,3
ZNF160,3,26,29
ZNF169,3,0,3
ZNF174,3,0,3
ZNF177,3,0,3
ZNF180,3,0,3
ZNF184,3,0,3
ZNF19,3,0,3
ZNF197,3,0,3
ZNF20,3,0,3
ZNF205,3,119,122
ZNF208,3,0,3
ZNF219,3,0,3
ZNF22,3,0,3
ZNF221,3,0,3
ZNF223,3,0,3
ZNF224,3,0,3
ZNF225,3,0,3
ZNF23,3,0,3
ZNF230,3,0,3
ZNF232,3,0,3
ZNF234,3,0,3
ZNF235,3,0,3
ZNF24,3,0,3
ZNF248,3,0,3
ZNF25,3,0,3
ZNF251,3,0,3
ZNF254,3,0,3
ZNF256,3,0,3
ZNF260,3,0,3
ZNF263,3,0,3
ZNF264,3,71,74
ZNF266,3,0,3
ZNF267,3,0,3
ZNF271P,3,0,3
ZNF274,3,0,3
ZNF275,3,0,3
ZNF276,3,6,9
ZNF283,3,0,3
ZNF284,3,0,3
ZNF286A,3,0,3
ZNF287,3,0,3
ZNF292,3,9,12
ZNF296,3,0,3
ZNF3,3,80,83
ZNF30,3,0,3
ZNF300,3,0,3
ZNF300P1,3,0,3
ZNF302,3,0,3
ZNF304,3,0,3
ZNF311,3,0,3
ZNF32,3,0,3
ZNF322,3,12,15
ZNF324,3,40,43
ZNF324B,3,0,3
ZNF326,3,0,3
ZNF329,3,0,3
ZNF331,3,0,3
ZNF333,3,0,3
ZNF334,3,0,3
ZNF335,3,0,3
ZNF337,3,0,3
ZNF33A,3,0,3
ZNF34,3,0,3
ZNF341,3,0,3
ZNF343,3,0,3
ZNF345,3,0,3
ZNF346,3,0,3
ZNF347,3,13,16
ZNF350,3,0,3
ZNF354A,3,0,3
ZNF358,3,0,3
ZNF367,3,0,3
ZNF382,3,0,3
ZNF385A,3,0,3
ZNF385B,3,0,3
ZNF394,3,0,3
ZNF395,3,0,3
ZNF396,3,0,3
ZNF397,3,0,3
ZNF408,3,52,55
ZNF41,3,0,3
ZNF414,3,0,3
ZNF415,3,0,3
ZNF416,3,26,29
ZNF417,3,0,3
ZNF423,3,0,3
ZNF425,3,0,3
ZNF429,3,0,3
ZNF430,3,0,3
ZNF433,3,0,3
ZNF436,3,0,3
ZNF440,3,0,3
ZNF441,3,0,3
ZNF443,3,0,3
ZNF444,3,0,3
ZNF445,3,0,3
ZNF446,3,0,3
ZNF449,3,0,3
ZNF45,3,0,3
ZNF451,3,0,3
ZNF454,3,0,3
ZNF460,3,0,3
ZNF461,3,0,3
ZNF467,3,0,3
ZNF468,3,0,3
ZNF470,3,0,3
ZNF471,3,0,3
ZNF48,3,0,3
ZNF480,3,0,3
ZNF483,3,0,3
ZNF485,3,0,3
ZNF486,3,0,3
ZNF491,3,0,3
ZNF496,3,0,3
ZNF497,3,3,6
ZNF500,3,0,3
ZNF501,3,0,3
ZNF502,3,0,3
ZNF503,3,0,3
ZNF507,3,0,3
ZNF510,3,0,3
ZNF511,3,0,3
ZNF512,3,22,25
ZNF512B,3,0,3
ZNF513,3,12,15
ZNF514,3,0,3
ZNF516,3,0,3
ZNF517,3,0,3
ZNF518A,3,0,3
ZNF518B,3,0,3
ZNF519,3,0,3
